well_4605	447365.76	2714181.76	3.19	6.0
well_4605	447365.76	2714181.76	0.29	10.0
well_4605	447365.76	2714181.76	-1.61	9.0
well_4605	447365.76	2714181.76	-2.21	10.0
well_4605	447365.76	2714181.76	-6.51	27.0
well_4605	447365.76	2714181.76	-20.81	37.0
well_4605	447365.76	2714181.76	-29.91	38.0
well_4605	447365.76	2714181.76	-38.21	38.0
well_4606	447383.73	2714180.82	6.66	2.0
well_4606	447383.73	2714180.82	2.86	6.0
well_4606	447383.73	2714180.82	0.86	10.0
well_4606	447383.73	2714180.82	-1.54	9.0
well_4606	447383.73	2714180.82	-2.24	10.0
well_4606	447383.73	2714180.82	-6.24	27.0
well_4606	447383.73	2714180.82	-21.64	37.0
well_4606	447383.73	2714180.82	-31.94	38.0
well_4606	447383.73	2714180.82	-38.74	38.0
well_4607	447406.2	2714179.64	6.66	2.0
well_4607	447406.2	2714179.64	4.06	13.0
well_4607	447406.2	2714179.64	1.96	6.0
well_4607	447406.2	2714179.64	0.66	10.0
well_4607	447406.2	2714179.64	-0.84	9.0
well_4607	447406.2	2714179.64	-2.34	10.0
well_4607	447406.2	2714179.64	-6.64	27.0
well_4607	447406.2	2714179.64	-20.94	37.0
well_4607	447406.2	2714179.64	-31.54	38.0
well_4607	447406.2	2714179.64	-39.74	38.0
well_4608	447417.29	2714179.06	6.76	2.0
well_4608	447417.29	2714179.06	3.56	13.0
well_4608	447417.29	2714179.06	1.86	6.0
well_4608	447417.29	2714179.06	0.56	10.0
well_4608	447417.29	2714179.06	-0.64	9.0
well_4608	447417.29	2714179.06	-1.94	10.0
well_4608	447417.29	2714179.06	-7.74	27.0
well_4608	447417.29	2714179.06	-19.04	37.0
well_4608	447417.29	2714179.06	-31.04	38.0
well_4608	447417.29	2714179.06	-37.74	38.0
well_4609	447063.92	2714173.55	8.01	2.0
well_4609	447063.92	2714173.55	4.01	13.0
well_4609	447063.92	2714173.55	-2.79	10.0
well_4609	447063.92	2714173.55	-6.69	27.0
well_4609	447063.92	2714173.55	-11.89	37.0
well_4609	447063.92	2714173.55	-17.69	38.0
well_4609	447063.92	2714173.55	-24.69	38.0
well_4610	447085.79	2714172.42	8.19	2.0
well_4610	447085.79	2714172.42	4.09	6.0
well_4610	447085.79	2714172.42	2.59	13.0
well_4610	447085.79	2714172.42	1.79	10.0
well_4610	447085.79	2714172.42	-4.31	13.0
well_4610	447085.79	2714172.42	-4.91	10.0
well_4610	447085.79	2714172.42	-6.01	27.0
well_4610	447085.79	2714172.42	-11.11	37.0
well_4610	447085.79	2714172.42	-18.71	38.0
well_4610	447085.79	2714172.42	-24.71	38.0
well_4611	447103.76	2714171.48	7.95	2.0
well_4611	447103.76	2714171.48	4.05	13.0
well_4611	447103.76	2714171.48	1.85	6.0
well_4611	447103.76	2714171.48	-1.35	10.0
well_4611	447103.76	2714171.48	-6.95	27.0
well_4611	447103.76	2714171.48	-11.95	37.0
well_4611	447103.76	2714171.48	-15.85	38.0
well_4611	447103.76	2714171.48	-23.05	38.0
well_4612	447121.74	2714170.54	7.58	2.0
well_4612	447121.74	2714170.54	2.98	6.0
well_4612	447121.74	2714170.54	0.98	10.0
well_4612	447121.74	2714170.54	-5.82	27.0
well_4612	447121.74	2714170.54	-16.02	37.0
well_4612	447121.74	2714170.54	-21.62	38.0
well_4612	447121.74	2714170.54	-27.32	38.0
well_4613	447139.71	2714169.6	7.71	2.0
well_4613	447139.71	2714169.6	3.91	13.0
well_4613	447139.71	2714169.6	3.31	6.0
well_4613	447139.71	2714169.6	1.41	10.0
well_4613	447139.71	2714169.6	-5.29	27.0
well_4613	447139.71	2714169.6	-18.39	37.0
well_4613	447139.71	2714169.6	-22.09	38.0
well_4613	447139.71	2714169.6	-29.69	38.0
well_4614	447157.69	2714168.66	7.46	2.0
well_4614	447157.69	2714168.66	4.16	4.0
well_4614	447157.69	2714168.66	3.66	13.0
well_4614	447157.69	2714168.66	2.76	6.0
well_4614	447157.69	2714168.66	0.66	10.0
well_4614	447157.69	2714168.66	-3.44	13.0
well_4614	447157.69	2714168.66	-3.94	10.0
well_4614	447157.69	2714168.66	-5.44	27.0
well_4614	447157.69	2714168.66	-16.84	37.0
well_4614	447157.69	2714168.66	-19.64	38.0
well_4614	447157.69	2714168.66	-24.44	38.0
well_4615	447175.66	2714167.71	7.23	2.0
well_4615	447175.66	2714167.71	3.43	6.0
well_4615	447175.66	2714167.71	0.83	10.0
well_4615	447175.66	2714167.71	-0.77	13.0
well_4615	447175.66	2714167.71	-3.47	10.0
well_4615	447175.66	2714167.71	-6.47	27.0
